#    lam  spec.e spec.sa spec.sb spec.sd  spec.ir
#
6302.770 1.17970 1.13585 1.09589 1.09005 1.04787
6304.220 1.17672 1.12229 1.07117 1.03588 0.94956
6305.670 1.17844 1.11191 1.04810 0.98008 0.83687
6307.120 1.18230 1.10936 1.03885 0.95403 0.78256
6308.580 1.18306 1.10871 1.03668 0.94805 0.77089
6310.030 1.18417 1.10914 1.03638 0.94604 0.76785
6311.480 1.18021 1.10540 1.03276 0.94214 0.76940
6312.940 1.17519 1.10165 1.03018 0.94189 0.78123
6314.390 1.16691 1.09507 1.02519 0.93980 0.78892
6315.840 1.15989 1.08786 1.01761 0.93020 0.77479
6317.300 1.15501 1.08278 1.01219 0.92312 0.75452
6318.750 1.15081 1.07748 1.00561 0.91258 0.73320
6320.210 1.15289 1.07878 1.00606 0.91117 0.72704
6321.660 1.16129 1.08693 1.01404 0.91999 0.73428
6323.120 1.16822 1.09339 1.02007 0.92598 0.73896
6324.580 1.17796 1.10199 1.02759 0.93219 0.74300
6326.030 1.18739 1.11109 1.03646 0.94187 0.74883
6327.490 1.19029 1.11383 1.03904 0.94449 0.75351
6328.950 1.19567 1.11812 1.04221 0.94559 0.75509
6330.400 1.19632 1.11894 1.04317 0.94700 0.75418
6331.860 1.19564 1.11781 1.04150 0.94384 0.74763
6333.320 1.19303 1.11612 1.04068 0.94486 0.75186
6334.780 1.18817 1.11158 1.03633 0.94028 0.74785
6336.240 1.18239 1.10498 1.02872 0.92916 0.73274
6337.700 1.17732 1.10010 1.02390 0.92372 0.72737
6339.150 1.17666 1.10005 1.02440 0.92558 0.73146
6340.610 1.17704 1.10194 1.02782 0.93304 0.74305
6342.070 1.17694 1.10303 1.03011 0.93839 0.75085
6343.540 1.17722 1.10248 1.02863 0.93456 0.74464
6345.000 1.17906 1.10295 1.02765 0.93006 0.73374
6346.460 1.18139 1.10448 1.02832 0.92887 0.73370
6347.920 1.18502 1.10860 1.03295 0.93537 0.74277
6349.380 1.18907 1.11208 1.03584 0.93735 0.74120
6350.840 1.19191 1.11498 1.03881 0.94090 0.74493
6352.310 1.19215 1.11648 1.04156 0.94694 0.75487
6353.770 1.18940 1.11354 1.03832 0.94250 0.74836
6355.230 1.18106 1.10601 1.03145 0.93603 0.74536
6356.690 1.17223 1.09873 1.02556 0.93243 0.74372
6358.160 1.16294 1.09105 1.01936 0.92862 0.74286
6359.620 1.15359 1.08315 1.01276 0.92397 0.74295
6361.090 1.14869 1.07942 1.01011 0.92337 0.74531
6362.550 1.14797 1.08144 1.01491 0.93530 0.76626
6364.020 1.15209 1.08888 1.02584 0.95589 0.80102
6365.480 1.16085 1.09854 1.03653 0.97060 0.82551
6366.950 1.16991 1.10470 1.03975 0.96754 0.81559
6368.410 1.18166 1.11128 1.04107 0.95692 0.78176
6369.880 1.19250 1.11785 1.04329 0.94948 0.75785
6371.350 1.20191 1.12477 1.04770 0.94878 0.74722
6372.820 1.20532 1.12744 1.04960 0.94919 0.74886
6374.280 1.20930 1.13002 1.05073 0.94712 0.74371
6375.750 1.21276 1.13325 1.05370 0.94994 0.74334
6377.220 1.21243 1.13313 1.05375 0.95035 0.74304
6378.690 1.21115 1.13092 1.05047 0.94408 0.73340
6380.160 1.20731 1.12772 1.04781 0.94221 0.73397
6381.630 1.20505 1.12545 1.04544 0.93921 0.73089
6383.100 1.20573 1.12570 1.04518 0.93770 0.72578
6384.570 1.20747 1.12767 1.04737 0.94068 0.72841
6386.040 1.20791 1.12863 1.04881 0.94343 0.73267
6387.510 1.20987 1.13025 1.05006 0.94397 0.73281
6388.980 1.20937 1.13046 1.05093 0.94646 0.73691
6390.450 1.20803 1.12966 1.05061 0.94715 0.73606
6391.920 1.20266 1.12425 1.04500 0.94019 0.72777
6393.390 1.19587 1.11719 1.03747 0.93037 0.71735
6394.860 1.19155 1.11326 1.03382 0.92675 0.71331
6396.340 1.19016 1.11237 1.03337 0.92721 0.71535
6397.810 1.19050 1.11332 1.03490 0.93025 0.72013
6399.280 1.18895 1.11268 1.03512 0.93244 0.72308
6400.760 1.19077 1.11336 1.03458 0.92897 0.71726
6402.230 1.19277 1.11466 1.03512 0.92781 0.71519
6403.710 1.19743 1.11917 1.03948 0.93246 0.71576
6405.180 1.20158 1.12406 1.04516 0.94077 0.72545
6406.660 1.19961 1.12244 1.04381 0.93981 0.72731
6408.130 1.19815 1.12043 1.04113 0.93513 0.72127
6409.610 1.19464 1.11690 1.03747 0.93052 0.71513
6411.080 1.18998 1.11288 1.03397 0.92765 0.71131
6412.560 1.19070 1.11369 1.03482 0.92866 0.71130
6414.040 1.19029 1.11286 1.03348 0.92590 0.70708
6415.510 1.18983 1.11218 1.03250 0.92403 0.70645
6416.990 1.18823 1.11163 1.03296 0.92682 0.71175
6418.470 1.18715 1.11160 1.03395 0.93025 0.71836
6419.950 1.18888 1.11229 1.03351 0.92711 0.71137
6421.420 1.18884 1.11074 1.03032 0.91962 0.69884
6422.900 1.18974 1.11227 1.03245 0.92341 0.70330
6424.380 1.19654 1.11880 1.03876 0.93013 0.70772
6425.860 1.20386 1.12565 1.04517 0.93646 0.71301
6427.340 1.20541 1.12732 1.04693 0.93867 0.71599
6428.820 1.20394 1.12632 1.04635 0.93886 0.71673
6430.300 1.20076 1.12274 1.04222 0.93281 0.70872
6431.780 1.19845 1.11851 1.03588 0.92059 0.69222
6433.260 1.19472 1.11551 1.03352 0.91927 0.69316
6434.750 1.19550 1.11701 1.03573 0.92339 0.69639
6436.230 1.19923 1.12116 1.04032 0.92962 0.70227
6437.710 1.19860 1.12066 1.03987 0.92918 0.70274
6439.190 1.20085 1.12123 1.03867 0.92366 0.69322
6440.670 1.20413 1.12361 1.04009 0.92305 0.68973
6442.160 1.20820 1.12785 1.04451 0.92853 0.69342
6443.640 1.21348 1.13361 1.05081 0.93695 0.70239
6445.130 1.21507 1.13576 1.05351 0.94128 0.70972
6446.610 1.21158 1.13280 1.05099 0.93930 0.70919
6448.090 1.20255 1.12484 1.04392 0.93313 0.70299
6449.580 1.19066 1.11340 1.03269 0.92057 0.69136
6451.060 1.18183 1.10391 1.02229 0.90643 0.67647
6452.550 1.17643 1.09937 1.01851 0.90374 0.67349
6454.040 1.18001 1.10370 1.02361 0.91133 0.68092
6455.520 1.18868 1.11064 1.02882 0.91332 0.67954
6457.010 1.19639 1.11645 1.03272 0.91337 0.67526
6458.500 1.20212 1.12264 1.03942 0.92222 0.68367
6459.980 1.20475 1.12546 1.04243 0.92608 0.68688
6461.470 1.20495 1.12544 1.04211 0.92497 0.68692
6462.960 1.20424 1.12469 1.04126 0.92367 0.68543
6464.450 1.20294 1.12245 1.03795 0.91733 0.67540
6465.940 1.20570 1.12520 1.04067 0.92034 0.67779
6467.420 1.20890 1.12988 1.04689 0.93100 0.68897
6468.910 1.21246 1.13310 1.04976 0.93345 0.69385
6470.400 1.21401 1.13468 1.05133 0.93517 0.69387
6471.890 1.21680 1.13627 1.05166 0.93258 0.68820
6473.380 1.21713 1.13606 1.05082 0.93011 0.68494
6474.870 1.21928 1.13842 1.05338 0.93343 0.68563
6476.370 1.22048 1.13907 1.05343 0.93204 0.68391
6477.860 1.21861 1.13820 1.05351 0.93426 0.68992
6479.350 1.21658 1.13649 1.05203 0.93301 0.68694
6480.840 1.21128 1.13167 1.04756 0.92861 0.68279
6482.330 1.20383 1.12488 1.04128 0.92242 0.67635
6483.830 1.20194 1.12253 1.03835 0.91766 0.66877
6485.320 1.19941 1.12171 1.03922 0.92247 0.68008
6486.810 1.19896 1.12188 1.03997 0.92461 0.68241
6488.310 1.19614 1.12048 1.03993 0.92763 0.68871
6489.800 1.18643 1.11293 1.03443 0.92590 0.69334
6491.300 1.17648 1.10387 1.02608 0.91782 0.68636
6492.790 1.15972 1.08889 1.01260 0.90562 0.67438
6494.290 1.14063 1.06997 0.99348 0.88301 0.65217
6495.780 1.12613 1.05587 0.97949 0.86707 0.63895
6497.280 1.11882 1.04939 0.97370 0.86187 0.63102
6498.770 1.12202 1.05227 0.97625 0.86397 0.63205
6500.270 1.13586 1.06592 0.98987 0.87960 0.64900
6501.770 1.15088 1.08090 1.00501 0.89735 0.66560
6503.260 1.16639 1.09459 1.01701 0.90727 0.67235
6504.760 1.18137 1.10942 1.03186 0.92443 0.68876
6506.260 1.19168 1.11912 1.04105 0.93378 0.69733
6507.760 1.20024 1.12668 1.04765 0.93914 0.70049
6509.260 1.20363 1.13137 1.05372 0.94923 0.71211
6510.750 1.20787 1.13574 1.05823 0.95470 0.71565
6512.250 1.20998 1.14003 1.06479 0.96742 0.73439
6513.750 1.21327 1.14380 1.06905 0.97340 0.74079
6515.250 1.21452 1.14600 1.07223 0.97922 0.74756
6516.750 1.21376 1.14619 1.07333 0.98253 0.75289
6518.260 1.21318 1.14635 1.07420 0.98509 0.75777
6519.760 1.21465 1.14927 1.07861 0.99354 0.76872
6521.260 1.21755 1.15388 1.08501 1.00496 0.78379
6522.760 1.22085 1.15827 1.09054 1.01391 0.79704
6524.260 1.22461 1.16275 1.09579 1.02165 0.80579
6525.760 1.22682 1.16645 1.10103 1.03118 0.81958
6527.270 1.22642 1.16749 1.10351 1.03729 0.82929
6528.770 1.22590 1.16837 1.10580 1.04309 0.83767
6530.270 1.22994 1.17221 1.10944 1.04677 0.84029
6531.780 1.23157 1.17513 1.11370 1.05468 0.85109
6533.280 1.23365 1.17911 1.11965 1.06602 0.86638
6534.790 1.23560 1.18190 1.12329 1.07212 0.87416
6536.290 1.23961 1.18724 1.13005 1.08308 0.88853
6537.800 1.24532 1.19419 1.13834 1.09569 0.90258
6539.300 1.25040 1.20046 1.14589 1.10727 0.91935
6540.810 1.25296 1.20614 1.15483 1.12501 0.94602
6542.310 1.25577 1.21252 1.16493 1.14515 0.97506
6543.820 1.25937 1.22327 1.18318 1.18337 1.03058
6545.330 1.26802 1.24706 1.22292 1.26577 1.15204
6546.830 1.27993 1.28925 1.29693 1.42421 1.39541
6548.340 1.28213 1.33833 1.39504 1.64999 1.75978
6549.850 1.27422 1.35825 1.44389 1.77276 1.97761
6551.360 1.26302 1.32565 1.38865 1.65698 1.80920
6552.870 1.24968 1.26848 1.28536 1.43178 1.45460
6554.380 1.23683 1.22908 1.21792 1.28947 1.22790
6555.890 1.22789 1.21610 1.20051 1.25913 1.18131
6557.400 1.23063 1.23985 1.24626 1.36237 1.33805
6558.910 1.25329 1.31641 1.37954 1.64638 1.77147
6560.420 1.28106 1.49881 1.72415 2.41664 3.05614
6561.930 1.27036 1.82136 2.39516 3.99257 6.34281
6563.440 1.17504 2.15132 3.16854 5.90625 11.09376
6564.950 1.06524 2.17600 3.33216 6.41660 13.39729
6566.460 1.07030 1.85824 2.67664 4.88296 10.15378
6567.970 1.13663 1.46339 1.80025 2.76297 5.21987
6569.490 1.17822 1.24156 1.30339 1.55603 2.20053
6571.000 1.18130 1.15903 1.13126 1.15082 1.14839
6572.510 1.18055 1.13252 1.07775 1.02687 0.88848
6574.020 1.18494 1.12883 1.06563 0.99344 0.80862
6575.540 1.19413 1.13586 1.07051 0.99409 0.79844
6577.050 1.20974 1.15434 1.09222 1.02648 0.83340
6578.570 1.23973 1.19509 1.14470 1.11393 0.94394
6580.080 1.28616 1.26989 1.24993 1.30522 1.20516
6581.600 1.34108 1.39745 1.45438 1.71766 1.80510
6583.110 1.38413 1.57700 1.77741 2.41990 2.88825
6584.630 1.39490 1.70291 2.02392 2.98137 3.82396
6586.150 1.37447 1.65316 1.94312 2.81685 3.63456
6587.660 1.33313 1.46996 1.61079 2.09077 2.49837
6589.180 1.28966 1.29959 1.30689 1.43328 1.45120
6590.700 1.24924 1.20448 1.15382 1.12345 0.96515
6592.210 1.21956 1.15822 1.08968 1.00828 0.79321
6593.730 1.19702 1.13100 1.05714 0.95843 0.72594
6595.250 1.18613 1.11828 1.04228 0.93631 0.69491
6596.770 1.18451 1.11636 1.03998 0.93275 0.68766
6598.290 1.18690 1.11790 1.04065 0.93145 0.68256
6599.810 1.19037 1.12125 1.04389 0.93489 0.68542
6601.330 1.19487 1.12522 1.04734 0.93765 0.68611
6602.850 1.19591 1.12543 1.04668 0.93482 0.67810
6604.370 1.19423 1.12433 1.04612 0.93537 0.68116
6605.890 1.19099 1.12114 1.04290 0.93152 0.67648
6607.410 1.18710 1.11692 1.03823 0.92507 0.66726
6608.930 1.18557 1.11465 1.03513 0.91954 0.65936
6610.450 1.18564 1.11408 1.03386 0.91642 0.65391
6611.980 1.18995 1.11864 1.03871 0.92266 0.66010
6613.500 1.19523 1.12388 1.04399 0.92879 0.66549
6615.020 1.19945 1.12696 1.04591 0.92829 0.66201
6616.550 1.20394 1.13078 1.04908 0.93044 0.66189
6618.070 1.20516 1.13249 1.05130 0.93410 0.66626
6619.590 1.20560 1.13302 1.05191 0.93494 0.66723
6621.120 1.20236 1.12998 1.04898 0.93181 0.66399
6622.640 1.19841 1.12704 1.04700 0.93168 0.66650
6624.170 1.19615 1.12418 1.04346 0.92599 0.65761
6625.690 1.18919 1.11781 1.03757 0.92022 0.65139
6627.220 1.18480 1.11473 1.03575 0.92099 0.65498
6628.750 1.18210 1.11266 1.03426 0.92057 0.65665
6630.270 1.17663 1.10801 1.03036 0.91774 0.65671
6631.800 1.17303 1.10529 1.02847 0.91744 0.65637
6633.330 1.16752 1.09997 1.02322 0.91151 0.65217
6634.850 1.16651 1.09840 1.02104 0.90755 0.64738
6636.380 1.16744 1.09971 1.02273 0.91034 0.64755
6637.910 1.17060 1.10280 1.02580 0.91378 0.65064
6639.440 1.17488 1.10704 1.03004 0.91866 0.65621
6640.970 1.17701 1.10890 1.03162 0.91982 0.65621
6642.500 1.17775 1.10907 1.03120 0.91794 0.65272
6644.030 1.17629 1.10693 1.02830 0.91284 0.64722
6645.560 1.17733 1.10703 1.02742 0.90953 0.64132
6647.090 1.17977 1.10983 1.03062 0.91411 0.64443
6648.620 1.17812 1.10898 1.03057 0.91585 0.64917
6650.150 1.17657 1.10770 1.02952 0.91514 0.64783
6651.680 1.17878 1.10973 1.03136 0.91684 0.64972
6653.210 1.17775 1.10943 1.03179 0.91898 0.65263
6654.740 1.17552 1.10654 1.02818 0.91311 0.64439
6656.280 1.17296 1.10547 1.02861 0.91703 0.65444
6657.810 1.17086 1.10386 1.02745 0.91671 0.65538
6659.340 1.16929 1.10174 1.02470 0.91209 0.64885
6660.880 1.16403 1.09724 1.02091 0.90930 0.64757
6662.410 1.15866 1.09307 1.01789 0.90843 0.65047
6663.940 1.15786 1.09159 1.01567 0.90415 0.64493
6665.480 1.15490 1.08912 1.01364 0.90281 0.64332
6667.010 1.15531 1.08989 1.01479 0.90498 0.64528
6668.550 1.15768 1.09232 1.01731 0.90808 0.64858
6670.080 1.16335 1.09760 1.02227 0.91307 0.65486
6671.620 1.16883 1.10251 1.02667 0.91694 0.65743
6673.160 1.17075 1.10454 1.02884 0.91977 0.66004
6674.690 1.16993 1.10461 1.02980 0.92293 0.66779
6676.230 1.16707 1.10286 1.02918 0.92476 0.67587
6677.770 1.16315 1.10089 1.02915 0.92921 0.68668
6679.310 1.15934 1.09896 1.02912 0.93351 0.69835
6680.840 1.15729 1.09672 1.02665 0.93012 0.69448
6682.380 1.15790 1.09561 1.02374 0.92262 0.68117
6683.920 1.16012 1.09632 1.02289 0.91807 0.67081
6685.460 1.16561 1.09959 1.02393 0.91412 0.66012
6687.000 1.16757 1.10171 1.02625 0.91725 0.66348
6688.540 1.16853 1.10226 1.02639 0.91646 0.66177
6690.080 1.17024 1.10255 1.02522 0.91177 0.65331
6691.620 1.16610 1.09988 1.02401 0.91371 0.65837
6693.160 1.16513 1.09939 1.02402 0.91484 0.66151
6694.700 1.16432 1.09796 1.02191 0.91087 0.65684
6696.250 1.15794 1.09276 1.01783 0.90873 0.65687
6697.790 1.15331 1.08885 1.01459 0.90653 0.65617
6699.330 1.15378 1.08900 1.01442 0.90559 0.65452
